field parcel,full crop loss scaled,partial crop loss scaled,partial path
0690633734-A,1.0,0.0,dataset4/0690633734-A_BANDS-S2-L1C.tiff
9250043874-A,0.8254799301919721,0.17452006980802792,dataset4/9250043874-A_BANDS-S2-L1C.tiff
9250122080-A,0.21875,0.78125,dataset4/9250122080-A_BANDS-S2-L1C.tiff
9250122383-A,0.33557046979865773,0.6644295302013423,dataset4/9250122383-A_BANDS-S2-L1C.tiff
9250122484-A,0.7169811320754716,0.2830188679245283,dataset4/9250122484-A_BANDS-S2-L1C.tiff
9250727524-A,0.5649717514124294,0.4350282485875706,dataset4/9250727524-A_BANDS-S2-L1C.tiff
1030185365-A,0.6109022556390977,0.0,dataset4/1030185365-A_BANDS-S2-L1C.tiff
1030236592-A,0.45267489711934156,0.0,dataset4/1030236592-A_BANDS-S2-L1C.tiff
5630229402-A,0.7484276729559748,0.25157232704402516,dataset4/5630229402-A_BANDS-S2-L1C.tiff
5630319328-B,1.0,0.0,dataset4/5630319328-B_BANDS-S2-L1C.tiff
7610621616-A,1.0,0.0,dataset4/7610621616-A_BANDS-S2-L1C.tiff
7610622020-A,0.8625429553264605,0.13745704467353953,dataset4/7610622020-A_BANDS-S2-L1C.tiff
5030555291-A,0.23923444976076555,0.7607655502392344,dataset4/5030555291-A_BANDS-S2-L1C.tiff
5030298546-A,0.9316770186335404,0.0,dataset4/5030298546-A_BANDS-S2-L1C.tiff
2440013879-A,0.0,1.0,dataset4/2440013879-A_BANDS-S2-L1C.tiff
2880692862-A,1.0,0.0,dataset4/2880692862-A_BANDS-S2-L1C.tiff
2880316178-A,0.4024144869215292,0.0,dataset4/2880316178-A_BANDS-S2-L1C.tiff
2880316279-A,1.0,0.0,dataset4/2880316279-A_BANDS-S2-L1C.tiff
2880317188-A,1.0,0.0,dataset4/2880317188-A_BANDS-S2-L1C.tiff
5350049346-A,1.0,0.0,dataset4/5350049346-A_BANDS-S2-L1C.tiff
5350049447-A,1.0,0.0,dataset4/5350049447-A_BANDS-S2-L1C.tiff
0610153137-A,0.0,0.27359781121751026,dataset4/0610153137-A_BANDS-S2-L1C.tiff
0610153440-A,1.0,0.0,dataset4/0610153440-A_BANDS-S2-L1C.tiff
1690064140-A,0.0,1.0,dataset4/1690064140-A_BANDS-S2-L1C.tiff
1690196304-A,0.31088082901554404,0.6217616580310881,dataset4/1690196304-A_BANDS-S2-L1C.tiff
1690258039-A,0.26109660574412535,0.391644908616188,dataset4/1690258039-A_BANDS-S2-L1C.tiff
2590253543-A,0.0,1.0,dataset4/2590253543-A_BANDS-S2-L1C.tiff
6170115537-A,1.0,0.0,dataset4/6170115537-A_BANDS-S2-L1C.tiff
3150233937-A,1.0,0.0,dataset4/3150233937-A_BANDS-S2-L1C.tiff
5440088180-A,1.0,0.0,dataset4/5440088180-A_BANDS-S2-L1C.tiff
7610045171-A,0.7692307692307693,0.0,dataset4/7610045171-A_BANDS-S2-L1C.tiff
7610046686-A,0.0,1.0,dataset4/7610046686-A_BANDS-S2-L1C.tiff
7610046787-A,1.0,0.0,dataset4/7610046787-A_BANDS-S2-L1C.tiff
2170124113-A,0.0,0.7288629737609329,dataset4/2170124113-A_BANDS-S2-L1C.tiff
2720209493-A,1.0,0.0,dataset4/2720209493-A_BANDS-S2-L1C.tiff
6360090037-A,0.0,1.0,dataset4/6360090037-A_BANDS-S2-L1C.tiff
0610188095-A,0.0,1.0,dataset4/0610188095-A_BANDS-S2-L1C.tiff
8590503892-A,1.0,0.0,dataset4/8590503892-A_BANDS-S2-L1C.tiff
9120292634-A,0.7556675062972292,0.0,dataset4/9120292634-A_BANDS-S2-L1C.tiff
9120928992-A,0.6077348066298343,0.0,dataset4/9120928992-A_BANDS-S2-L1C.tiff
7460069734-A,0.0,1.0,dataset4/7460069734-A_BANDS-S2-L1C.tiff
1400935634-A,0.7961783439490446,0.20382165605095542,dataset4/1400935634-A_BANDS-S2-L1C.tiff
4020343741-A,0.8310249307479224,0.16897506925207756,dataset4/4020343741-A_BANDS-S2-L1C.tiff
3080033724-A,0.49469964664310956,0.5053003533568905,dataset4/3080033724-A_BANDS-S2-L1C.tiff
3080039178-A,0.8371335504885994,0.16286644951140064,dataset4/3080039178-A_BANDS-S2-L1C.tiff
3080039380-A,0.6261682242990654,0.37383177570093457,dataset4/3080039380-A_BANDS-S2-L1C.tiff
3080146484-A,0.5,0.5,dataset4/3080146484-A_BANDS-S2-L1C.tiff
3080233582-A,0.714896650035638,0.2851033499643621,dataset4/3080233582-A_BANDS-S2-L1C.tiff
0090291337-B,1.0,0.0,dataset4/0090291337-B_BANDS-S2-L1C.tiff
4800025091-A,1.0,0.0,dataset4/4800025091-A_BANDS-S2-L1C.tiff
9190048162-A,0.0,1.0,dataset4/9190048162-A_BANDS-S2-L1C.tiff
6820124358-A,0.0,0.09063444108761329,dataset4/6820124358-A_BANDS-S2-L1C.tiff
6820124560-A,0.2830188679245283,0.0,dataset4/6820124560-A_BANDS-S2-L1C.tiff
9810192505-A,0.0,1.0,dataset4/9810192505-A_BANDS-S2-L1C.tiff
5380005370-A,0.4845360824742268,0.5154639175257731,dataset4/5380005370-A_BANDS-S2-L1C.tiff
5380155621-A,1.0,0.0,dataset4/5380155621-A_BANDS-S2-L1C.tiff
4800030650-A,1.0,0.0,dataset4/4800030650-A_BANDS-S2-L1C.tiff
2880465015-A,0.0,1.0,dataset4/2880465015-A_BANDS-S2-L1C.tiff
2880768240-A,0.0,1.0,dataset4/2880768240-A_BANDS-S2-L1C.tiff
1690131434-A,0.0,1.0,dataset4/1690131434-A_BANDS-S2-L1C.tiff
6030131100-A,0.0,1.0,dataset4/6030131100-A_BANDS-S2-L1C.tiff
6030150395-A,0.0,1.0,dataset4/6030150395-A_BANDS-S2-L1C.tiff
2300398446-A,0.0,0.2242152466367713,dataset4/2300398446-A_BANDS-S2-L1C.tiff
5950037792-A,1.0,0.0,dataset4/5950037792-A_BANDS-S2-L1C.tiff
6260497309-A,0.2702702702702703,0.7297297297297297,dataset4/6260497309-A_BANDS-S2-L1C.tiff
2630961615-A,0.0,1.0,dataset4/2630961615-A_BANDS-S2-L1C.tiff
2631178348-A,0.0,1.0,dataset4/2631178348-A_BANDS-S2-L1C.tiff
1690243790-A,0.0,1.0,dataset4/1690243790-A_BANDS-S2-L1C.tiff
1690354837-A,0.0,1.0,dataset4/1690354837-A_BANDS-S2-L1C.tiff
5820148631-A,0.0,1.0,dataset4/5820148631-A_BANDS-S2-L1C.tiff
4100571835-A,0.0,0.030864197530864196,dataset4/4100571835-A_BANDS-S2-L1C.tiff
4020046475-A,0.7885835095137421,0.21141649048625794,dataset4/4020046475-A_BANDS-S2-L1C.tiff
7610020317-A,0.5667244367417678,0.43327556325823224,dataset4/7610020317-A_BANDS-S2-L1C.tiff
6820042718-A,0.6569444444444444,0.34305555555555556,dataset4/6820042718-A_BANDS-S2-L1C.tiff
6820123752-A,1.0,0.0,dataset4/6820123752-A_BANDS-S2-L1C.tiff
2880855944-A,1.0,0.0,dataset4/2880855944-A_BANDS-S2-L1C.tiff
5950042846-A,0.6428571428571429,0.0,dataset4/5950042846-A_BANDS-S2-L1C.tiff
6170051475-A,1.0,0.0,dataset4/6170051475-A_BANDS-S2-L1C.tiff
0610066948-A,0.5798319327731093,0.42016806722689076,dataset4/0610066948-A_BANDS-S2-L1C.tiff
0610067453-A,0.2962962962962963,0.7037037037037037,dataset4/0610067453-A_BANDS-S2-L1C.tiff
0610318643-A,1.0,0.0,dataset4/0610318643-A_BANDS-S2-L1C.tiff
9260013656-A,0.0,1.0,dataset4/9260013656-A_BANDS-S2-L1C.tiff
9260014060-A,0.0,1.0,dataset4/9260014060-A_BANDS-S2-L1C.tiff
9260158247-A,0.0,1.0,dataset4/9260158247-A_BANDS-S2-L1C.tiff
7610741753-A,0.0,0.6756756756756757,dataset4/7610741753-A_BANDS-S2-L1C.tiff
8930157274-A,0.0,1.0,dataset4/8930157274-A_BANDS-S2-L1C.tiff
2720134018-B,1.0,0.0,dataset4/2720134018-B_BANDS-S2-L1C.tiff
2631254736-A,1.0,0.0,dataset4/2631254736-A_BANDS-S2-L1C.tiff
2631254837-A,1.0,0.0,dataset4/2631254837-A_BANDS-S2-L1C.tiff
8340236721-A,0.562363238512035,0.437636761487965,dataset4/8340236721-A_BANDS-S2-L1C.tiff
8340290473-A,0.0,1.0,dataset4/8340290473-A_BANDS-S2-L1C.tiff
8340472046-A,0.6172839506172839,0.38271604938271603,dataset4/8340472046-A_BANDS-S2-L1C.tiff
0730268035-A,0.35578144853875476,0.11054637865311309,dataset4/0730268035-A_BANDS-S2-L1C.tiff
8590157019-A,0.0,1.0,dataset4/8590157019-A_BANDS-S2-L1C.tiff
4250396217-A,0.17793594306049823,0.0,dataset4/4250396217-A_BANDS-S2-L1C.tiff
8590059413-A,0.19349845201238391,0.2631578947368421,dataset4/8590059413-A_BANDS-S2-L1C.tiff
5610031574-A,0.0,1.0,dataset4/5610031574-A_BANDS-S2-L1C.tiff
0050237714-A,0.0,1.0,dataset4/0050237714-A_BANDS-S2-L1C.tiff
0050273884-A,0.0,1.0,dataset4/0050273884-A_BANDS-S2-L1C.tiff
0050274288-A,0.0,1.0,dataset4/0050274288-A_BANDS-S2-L1C.tiff
0050451922-A,0.0,1.0,dataset4/0050451922-A_BANDS-S2-L1C.tiff
9750245289-A,0.0,1.0,dataset4/9750245289-A_BANDS-S2-L1C.tiff
8590128626-A,0.0,1.0,dataset4/8590128626-A_BANDS-S2-L1C.tiff
8590513794-A,0.0,1.0,dataset4/8590513794-A_BANDS-S2-L1C.tiff
0610036939-A,1.0,0.0,dataset4/0610036939-A_BANDS-S2-L1C.tiff
0610133535-A,0.5652173913043478,0.43478260869565216,dataset4/0610133535-A_BANDS-S2-L1C.tiff
3170400439-A,1.0,0.0,dataset4/3170400439-A_BANDS-S2-L1C.tiff
3170240084-A,1.0,0.0,dataset4/3170240084-A_BANDS-S2-L1C.tiff
3170240993-A,0.8211091234347049,0.17889087656529518,dataset4/3170240993-A_BANDS-S2-L1C.tiff
3170344057-A,0.0,1.0,dataset4/3170344057-A_BANDS-S2-L1C.tiff
3170368612-A,0.7518796992481203,0.24812030075187969,dataset4/3170368612-A_BANDS-S2-L1C.tiff
3170431559-A,0.9571428571428572,0.04285714285714286,dataset4/3170431559-A_BANDS-S2-L1C.tiff
7040084689-A,0.5882352941176471,0.0,dataset4/7040084689-A_BANDS-S2-L1C.tiff
5670034259-A,0.0,1.0,dataset4/5670034259-A_BANDS-S2-L1C.tiff
5630372373-A,1.0,0.0,dataset4/5630372373-A_BANDS-S2-L1C.tiff
9260186337-B,1.0,0.0,dataset4/9260186337-B_BANDS-S2-L1C.tiff
9440013728-A,0.0,1.0,dataset4/9440013728-A_BANDS-S2-L1C.tiff
9440113657-A,0.0,1.0,dataset4/9440113657-A_BANDS-S2-L1C.tiff
9440697778-A,0.0,1.0,dataset4/9440697778-A_BANDS-S2-L1C.tiff
9440746884-A,0.0,1.0,dataset4/9440746884-A_BANDS-S2-L1C.tiff
9440761133-A,0.3218884120171674,0.6781115879828327,dataset4/9440761133-A_BANDS-S2-L1C.tiff
0090102286-A,0.3105590062111801,0.6894409937888198,dataset4/0090102286-A_BANDS-S2-L1C.tiff
0090369644-A,0.0,1.0,dataset4/0090369644-A_BANDS-S2-L1C.tiff
0090436130-A,0.3220338983050847,0.6779661016949152,dataset4/0090436130-A_BANDS-S2-L1C.tiff
9260373566-A,0.0,1.0,dataset4/9260373566-A_BANDS-S2-L1C.tiff
0190115653-B,1.0,0.0,dataset4/0190115653-B_BANDS-S2-L1C.tiff
0190138891-B,0.0,1.0,dataset4/0190138891-B_BANDS-S2-L1C.tiff
7460232109-A,0.0,1.0,dataset4/7460232109-A_BANDS-S2-L1C.tiff
7460233018-A,0.0,1.0,dataset4/7460233018-A_BANDS-S2-L1C.tiff
7460233725-A,1.0,0.0,dataset4/7460233725-A_BANDS-S2-L1C.tiff
7460235038-A,0.0,1.0,dataset4/7460235038-A_BANDS-S2-L1C.tiff
4940238692-A,0.0,0.29069767441860467,dataset4/4940238692-A_BANDS-S2-L1C.tiff
7080119320-A,1.0,0.0,dataset4/7080119320-A_BANDS-S2-L1C.tiff
2631164002-A,0.0,1.0,dataset4/2631164002-A_BANDS-S2-L1C.tiff
0710352420-A,1.0,0.0,dataset4/0710352420-A_BANDS-S2-L1C.tiff
6250033332-A,0.0,1.0,dataset4/6250033332-A_BANDS-S2-L1C.tiff
9240168971-A,0.0,1.0,dataset4/9240168971-A_BANDS-S2-L1C.tiff
9240224343-A,1.0,0.0,dataset4/9240224343-A_BANDS-S2-L1C.tiff
4360059868-A,0.0,1.0,dataset4/4360059868-A_BANDS-S2-L1C.tiff
5950384265-E,0.23809523809523808,0.0,dataset4/5950384265-E_BANDS-S2-L1C.tiff
0050159407-A,0.0,0.4117647058823529,dataset4/0050159407-A_BANDS-S2-L1C.tiff
6820027156-A,1.0,0.0,dataset4/6820027156-A_BANDS-S2-L1C.tiff
5770089860-A,0.8522727272727273,0.0,dataset4/5770089860-A_BANDS-S2-L1C.tiff
5770271635-B,0.9433962264150944,0.0,dataset4/5770271635-B_BANDS-S2-L1C.tiff
0710506307-A,0.5876288659793815,0.41237113402061853,dataset4/0710506307-A_BANDS-S2-L1C.tiff
7610084577-A,1.0,0.0,dataset4/7610084577-A_BANDS-S2-L1C.tiff
7610185318-A,0.6897621509824199,0.31023784901758017,dataset4/7610185318-A_BANDS-S2-L1C.tiff
0840019996-A,0.1976284584980237,0.7727272727272727,dataset4/0840019996-A_BANDS-S2-L1C.tiff
0840128518-A,0.2727272727272727,0.6818181818181818,dataset4/0840128518-A_BANDS-S2-L1C.tiff
4800075110-A,0.26362038664323373,0.7363796133567663,dataset4/4800075110-A_BANDS-S2-L1C.tiff
0690383352-A,0.9063670411985019,0.09363295880149813,dataset4/0690383352-A_BANDS-S2-L1C.tiff
2520133556-A,0.0,1.0,dataset4/2520133556-A_BANDS-S2-L1C.tiff
7611039221-A,0.0,1.0,dataset4/7611039221-A_BANDS-S2-L1C.tiff
6190593651-A,0.0,1.0,dataset4/6190593651-A_BANDS-S2-L1C.tiff
1510233820-A,0.0,1.0,dataset4/1510233820-A_BANDS-S2-L1C.tiff
2880299711-A,0.0,1.0,dataset4/2880299711-A_BANDS-S2-L1C.tiff
5350431080-A,1.0,0.0,dataset4/5350431080-A_BANDS-S2-L1C.tiff
2440082890-A,1.0,0.0,dataset4/2440082890-A_BANDS-S2-L1C.tiff
0730313202-A,1.0,0.0,dataset4/0730313202-A_BANDS-S2-L1C.tiff
0090258500-A,1.0,0.0,dataset4/0090258500-A_BANDS-S2-L1C.tiff
4360034206-A,0.4854368932038835,0.5145631067961165,dataset4/4360034206-A_BANDS-S2-L1C.tiff
4360103419-A,0.6211180124223602,0.37888198757763975,dataset4/4360103419-A_BANDS-S2-L1C.tiff
4360237401-A,0.5526315789473685,0.4473684210526316,dataset4/4360237401-A_BANDS-S2-L1C.tiff
3170196436-A,0.0,1.0,dataset4/3170196436-A_BANDS-S2-L1C.tiff
3170197547-A,0.0,1.0,dataset4/3170197547-A_BANDS-S2-L1C.tiff
3170288079-A,0.0,1.0,dataset4/3170288079-A_BANDS-S2-L1C.tiff
4940242332-B,0.2808988764044944,0.5617977528089888,dataset4/4940242332-B_BANDS-S2-L1C.tiff
4940242534-A,0.5190311418685121,0.0,dataset4/4940242534-A_BANDS-S2-L1C.tiff
5820149540-A,0.7819767441860465,0.2180232558139535,dataset4/5820149540-A_BANDS-S2-L1C.tiff
5990966136-A,1.0,0.0,dataset4/5990966136-A_BANDS-S2-L1C.tiff
5630218587-A,0.40148698884758366,0.5985130111524164,dataset4/5630218587-A_BANDS-S2-L1C.tiff
5630284366-A,0.0,1.0,dataset4/5630284366-A_BANDS-S2-L1C.tiff
5630371161-A,0.0,1.0,dataset4/5630371161-A_BANDS-S2-L1C.tiff
4310348681-A,0.0,1.0,dataset4/4310348681-A_BANDS-S2-L1C.tiff
5590224376-A,0.0,1.0,dataset4/5590224376-A_BANDS-S2-L1C.tiff
2390194073-A,0.501628664495114,0.0,dataset4/2390194073-A_BANDS-S2-L1C.tiff
2390034934-A,0.49504950495049505,0.0,dataset4/2390034934-A_BANDS-S2-L1C.tiff
9440010795-A,0.0,1.0,dataset4/9440010795-A_BANDS-S2-L1C.tiff
9440010896-A,0.0,1.0,dataset4/9440010896-A_BANDS-S2-L1C.tiff
9440011001-A,0.0,1.0,dataset4/9440011001-A_BANDS-S2-L1C.tiff
9440051114-A,0.09923664122137404,0.9007633587786259,dataset4/9440051114-A_BANDS-S2-L1C.tiff
9440055760-A,0.0,1.0,dataset4/9440055760-A_BANDS-S2-L1C.tiff
9440662416-A,0.0,1.0,dataset4/9440662416-A_BANDS-S2-L1C.tiff
9440688078-A,0.0,1.0,dataset4/9440688078-A_BANDS-S2-L1C.tiff
7080318168-A,0.0,1.0,dataset4/7080318168-A_BANDS-S2-L1C.tiff
9260064984-A,0.6302816901408451,0.0,dataset4/9260064984-A_BANDS-S2-L1C.tiff
7340101245-A,1.0,0.0,dataset4/7340101245-A_BANDS-S2-L1C.tiff
5630100571-A,0.0,1.0,dataset4/5630100571-A_BANDS-S2-L1C.tiff
5630318520-A,0.0,1.0,dataset4/5630318520-A_BANDS-S2-L1C.tiff
5630077737-A,1.0,0.0,dataset4/5630077737-A_BANDS-S2-L1C.tiff
5630323267-A,0.0,1.0,dataset4/5630323267-A_BANDS-S2-L1C.tiff
5630376821-A,0.0,1.0,dataset4/5630376821-A_BANDS-S2-L1C.tiff
5630390460-A,1.0,0.0,dataset4/5630390460-A_BANDS-S2-L1C.tiff
6190032263-A,1.0,0.0,dataset4/6190032263-A_BANDS-S2-L1C.tiff
6190134014-A,0.0,1.0,dataset4/6190134014-A_BANDS-S2-L1C.tiff
6190580921-A,0.0,1.0,dataset4/6190580921-A_BANDS-S2-L1C.tiff
0090467149-A,0.0,1.0,dataset4/0090467149-A_BANDS-S2-L1C.tiff
6250280276-A,1.0,0.0,dataset4/6250280276-A_BANDS-S2-L1C.tiff
6250296444-A,0.0,1.0,dataset4/6250296444-A_BANDS-S2-L1C.tiff
4800007412-C,0.6666666666666666,0.3333333333333333,dataset4/4800007412-C_BANDS-S2-L1C.tiff
4800146848-A,0.46153846153846156,0.5384615384615384,dataset4/4800146848-A_BANDS-S2-L1C.tiff
7080220764-A,0.0,1.0,dataset4/7080220764-A_BANDS-S2-L1C.tiff
7080306852-A,0.0,1.0,dataset4/7080306852-A_BANDS-S2-L1C.tiff
7080527023-A,0.0,1.0,dataset4/7080527023-A_BANDS-S2-L1C.tiff
7080620585-A,0.0,1.0,dataset4/7080620585-A_BANDS-S2-L1C.tiff
7490057484-A,0.0,1.0,dataset4/7490057484-A_BANDS-S2-L1C.tiff
1690362719-A,1.0,0.0,dataset4/1690362719-A_BANDS-S2-L1C.tiff
7610027993-A,1.0,0.0,dataset4/7610027993-A_BANDS-S2-L1C.tiff
7610028906-A,0.0,1.0,dataset4/7610028906-A_BANDS-S2-L1C.tiff
7610426909-A,0.9611829944547134,0.038817005545286505,dataset4/7610426909-A_BANDS-S2-L1C.tiff
8930698959-A,0.4712041884816754,0.5287958115183246,dataset4/8930698959-A_BANDS-S2-L1C.tiff
4230202029-A,1.0,0.0,dataset4/4230202029-A_BANDS-S2-L1C.tiff
5400471562-A,0.0,1.0,dataset4/5400471562-A_BANDS-S2-L1C.tiff
8410023672-A,0.0,1.0,dataset4/8410023672-A_BANDS-S2-L1C.tiff
0840011714-A,1.0,0.0,dataset4/0840011714-A_BANDS-S2-L1C.tiff
0840059911-A,0.0,1.0,dataset4/0840059911-A_BANDS-S2-L1C.tiff
0840119727-A,1.0,0.0,dataset4/0840119727-A_BANDS-S2-L1C.tiff
1030100186-A,0.22935779816513763,0.0,dataset4/1030100186-A_BANDS-S2-L1C.tiff
1030166975-A,1.0,0.0,dataset4/1030166975-A_BANDS-S2-L1C.tiff
0710414761-A,0.6875,0.3125,dataset4/0710414761-A_BANDS-S2-L1C.tiff
8590145396-A,0.0,0.4780114722753346,dataset4/8590145396-A_BANDS-S2-L1C.tiff
1030221034-A,1.0,0.0,dataset4/1030221034-A_BANDS-S2-L1C.tiff
1030221135-A,1.0,0.0,dataset4/1030221135-A_BANDS-S2-L1C.tiff
8380102711-A,0.0,1.0,dataset4/8380102711-A_BANDS-S2-L1C.tiff
4360101702-A,0.0,1.0,dataset4/4360101702-A_BANDS-S2-L1C.tiff
4250144017-A,0.0,0.5116959064327485,dataset4/4250144017-A_BANDS-S2-L1C.tiff
4250246067-A,1.0,0.0,dataset4/4250246067-A_BANDS-S2-L1C.tiff
5590184162-A,0.0,1.0,dataset4/5590184162-A_BANDS-S2-L1C.tiff
8930633786-A,1.0,0.0,dataset4/8930633786-A_BANDS-S2-L1C.tiff
6250432648-A,1.0,0.0,dataset4/6250432648-A_BANDS-S2-L1C.tiff
7340107814-A,1.0,0.0,dataset4/7340107814-A_BANDS-S2-L1C.tiff
2970231441-A,0.0,1.0,dataset4/2970231441-A_BANDS-S2-L1C.tiff
2970232754-A,0.0,1.0,dataset4/2970232754-A_BANDS-S2-L1C.tiff
4230696628-A,0.0,1.0,dataset4/4230696628-A_BANDS-S2-L1C.tiff
6190199587-A,0.0,1.0,dataset4/6190199587-A_BANDS-S2-L1C.tiff
6190200193-A,0.0,1.0,dataset4/6190200193-A_BANDS-S2-L1C.tiff
2880104903-A,0.01282051282051282,0.0,dataset4/2880104903-A_BANDS-S2-L1C.tiff
2880591519-B,0.009708737864077669,0.0,dataset4/2880591519-B_BANDS-S2-L1C.tiff
0690452060-A,1.0,0.0,dataset4/0690452060-A_BANDS-S2-L1C.tiff
0740014818-A,0.0,1.0,dataset4/0740014818-A_BANDS-S2-L1C.tiff
8590169446-A,0.0,1.0,dataset4/8590169446-A_BANDS-S2-L1C.tiff
4400083381-A,1.0,0.0,dataset4/4400083381-A_BANDS-S2-L1C.tiff
4400083482-A,0.0,1.0,dataset4/4400083482-A_BANDS-S2-L1C.tiff
5950224015-C,0.0,1.0,dataset4/5950224015-C_BANDS-S2-L1C.tiff
5950224217-B,0.0,1.0,dataset4/5950224217-B_BANDS-S2-L1C.tiff
6010403522-A,0.0,1.0,dataset4/6010403522-A_BANDS-S2-L1C.tiff
1690193371-B,0.0,1.0,dataset4/1690193371-B_BANDS-S2-L1C.tiff
1690194381-A,0.0,1.0,dataset4/1690194381-A_BANDS-S2-L1C.tiff
6190265366-A,0.43859649122807015,0.0,dataset4/6190265366-A_BANDS-S2-L1C.tiff
6190265770-A,0.4838709677419355,0.0,dataset4/6190265770-A_BANDS-S2-L1C.tiff
8870027378-B,1.0,0.0,dataset4/8870027378-B_BANDS-S2-L1C.tiff
8590478432-A,1.0,0.0,dataset4/8590478432-A_BANDS-S2-L1C.tiff
3190026064-A,0.0,1.0,dataset4/3190026064-A_BANDS-S2-L1C.tiff
3190026266-A,0.0,1.0,dataset4/3190026266-A_BANDS-S2-L1C.tiff
3190026771-A,0.0,1.0,dataset4/3190026771-A_BANDS-S2-L1C.tiff
8590010004-A,0.0,0.6377551020408163,dataset4/8590010004-A_BANDS-S2-L1C.tiff
8590010509-A,0.2770083102493075,0.2770083102493075,dataset4/8590010509-A_BANDS-S2-L1C.tiff
1030237202-A,1.0,0.0,dataset4/1030237202-A_BANDS-S2-L1C.tiff
8340399803-A,0.1488095238095238,0.8511904761904762,dataset4/8340399803-A_BANDS-S2-L1C.tiff
9440368382-A,0.0945179584120983,0.4725897920604915,dataset4/9440368382-A_BANDS-S2-L1C.tiff
9440684846-C,0.625,0.375,dataset4/9440684846-C_BANDS-S2-L1C.tiff
5630026308-A,0.43564356435643564,0.5643564356435643,dataset4/5630026308-A_BANDS-S2-L1C.tiff
5630082585-A,0.0,1.0,dataset4/5630082585-A_BANDS-S2-L1C.tiff
5630331149-A,1.0,0.0,dataset4/5630331149-A_BANDS-S2-L1C.tiff
5630372777-A,0.7299270072992701,0.27007299270072993,dataset4/5630372777-A_BANDS-S2-L1C.tiff
5770043077-A,0.8391608391608392,0.0,dataset4/5770043077-A_BANDS-S2-L1C.tiff
0610125451-A,0.250936329588015,0.7490636704119851,dataset4/0610125451-A_BANDS-S2-L1C.tiff
1030024711-A,0.17525773195876287,0.6185567010309279,dataset4/1030024711-A_BANDS-S2-L1C.tiff
1030040067-A,0.5918367346938775,0.0,dataset4/1030040067-A_BANDS-S2-L1C.tiff
1030113728-A,0.0,1.0,dataset4/1030113728-A_BANDS-S2-L1C.tiff
1030185971-A,0.15873015873015872,0.0,dataset4/1030185971-A_BANDS-S2-L1C.tiff
1030222751-A,0.10204081632653061,0.16326530612244897,dataset4/1030222751-A_BANDS-S2-L1C.tiff
1030233966-A,0.44404973357015987,0.5559502664298401,dataset4/1030233966-A_BANDS-S2-L1C.tiff
9340168291-A,0.8943089430894309,0.10569105691056911,dataset4/9340168291-A_BANDS-S2-L1C.tiff
7080299576-A,0.8004385964912281,0.19956140350877194,dataset4/7080299576-A_BANDS-S2-L1C.tiff
7080644029-A,0.4,0.4496894409937888,dataset4/7080644029-A_BANDS-S2-L1C.tiff
0100642651-A,0.234192037470726,0.0,dataset4/0100642651-A_BANDS-S2-L1C.tiff
0100785121-A,0.12987012987012986,0.8701298701298701,dataset4/0100785121-A_BANDS-S2-L1C.tiff
0100823315-B,0.0,1.0,dataset4/0100823315-B_BANDS-S2-L1C.tiff
2720052576-A,0.0,1.0,dataset4/2720052576-A_BANDS-S2-L1C.tiff
2720053283-B,1.0,0.0,dataset4/2720053283-B_BANDS-S2-L1C.tiff
2560190516-A,0.0,1.0,dataset4/2560190516-A_BANDS-S2-L1C.tiff
2630070427-A,1.0,0.0,dataset4/2630070427-A_BANDS-S2-L1C.tiff
2630273824-A,1.0,0.0,dataset4/2630273824-A_BANDS-S2-L1C.tiff
2630659194-A,1.0,0.0,dataset4/2630659194-A_BANDS-S2-L1C.tiff
7080307862-A,0.0,1.0,dataset4/7080307862-A_BANDS-S2-L1C.tiff
7080431639-A,0.0,1.0,dataset4/7080431639-A_BANDS-S2-L1C.tiff
4360051178-A,0.5893909626719057,0.4106090373280943,dataset4/4360051178-A_BANDS-S2-L1C.tiff
4030533387-A,0.0,0.189873417721519,dataset4/4030533387-A_BANDS-S2-L1C.tiff
4250208277-A,0.0,1.0,dataset4/4250208277-A_BANDS-S2-L1C.tiff
4230203039-A,1.0,0.0,dataset4/4230203039-A_BANDS-S2-L1C.tiff
5990431323-A,0.25,0.0,dataset4/5990431323-A_BANDS-S2-L1C.tiff
7610184611-A,0.0,1.0,dataset4/7610184611-A_BANDS-S2-L1C.tiff
7340124685-A,0.2614475627769572,0.7385524372230429,dataset4/7340124685-A_BANDS-S2-L1C.tiff
9440713946-A,0.0,1.0,dataset4/9440713946-A_BANDS-S2-L1C.tiff
0710314024-A,1.0,0.0,dataset4/0710314024-A_BANDS-S2-L1C.tiff
7080509744-A,0.0,1.0,dataset4/7080509744-A_BANDS-S2-L1C.tiff
9260006178-A,0.0,1.0,dataset4/9260006178-A_BANDS-S2-L1C.tiff
9260311326-A,0.0,1.0,dataset4/9260311326-A_BANDS-S2-L1C.tiff
9260356085-A,0.0,1.0,dataset4/9260356085-A_BANDS-S2-L1C.tiff
9260369122-A,0.0,1.0,dataset4/9260369122-A_BANDS-S2-L1C.tiff
5350957914-A,1.0,0.0,dataset4/5350957914-A_BANDS-S2-L1C.tiff
6260011400-A,0.0,1.0,dataset4/6260011400-A_BANDS-S2-L1C.tiff
6260392629-A,1.0,0.0,dataset4/6260392629-A_BANDS-S2-L1C.tiff
4750682609-C,1.0,0.0,dataset4/4750682609-C_BANDS-S2-L1C.tiff
